candidate_id,title,authors,year,doi,arxiv_id,primary_url,facets,families,method_groups,query_ids,route_occurrences,score,decision,screen_reason,provenance
doi:10.1016/s0006-3495(91)82125-7,Single particle tracking. Analysis of diffusion and flow in two-dimensional systems,Hong Qian; Michael P. Sheetz; E L Elson,1991,10.1016/s0006-3495(91)82125-7,,https://doi.org/10.1016/s0006-3495(91)82125-7,adjacent_method,keyword,diffusion;flow,Q21,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion;flow; routes=keyword,current OpenAlex response
doi:10.1038/s41396-018-0082-4,Soil pH mediates the balance between stochastic and deterministic assembly of bacteria,Binu M. Tripathi; James Stegen; Mincheol Kim; Ke Dong; Jonathan M. Adams; Yoo Kyung Lee,2018,10.1038/s41396-018-0082-4,,https://doi.org/10.1038/s41396-018-0082-4,mechanism,keyword,,Q13,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=sampl;stochastic; routes=keyword,current OpenAlex response
doi:10.1214/aop/1024404276,Stochastic models of interacting systems,Thomas M. Liggett,1997,10.1214/aop/1024404276,,https://doi.org/10.1214/aop/1024404276,identity,root,,Q01,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=field;stochastic; routes=root,current OpenAlex response
doi:10.1016/j.automatica.2017.09.004,Stochastic optimal control via forward and backward stochastic differential equations and importance sampling,Ioannis Exarchos; Evangelos A. Theodorou,2017,10.1016/j.automatica.2017.09.004,,https://doi.org/10.1016/j.automatica.2017.09.004,mechanism,keyword,,Q14,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=sampl;stochastic; routes=keyword,current OpenAlex response
doi:10.1088/1751-8121/ab7cfe,Stochastic resetting and applications,Martin R Evans; Satya N Majumdar; Grégory Schehr,2020,10.1088/1751-8121/ab7cfe,,https://doi.org/10.1088/1751-8121/ab7cfe,mechanism,keyword,,Q14,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=field;stochastic; routes=keyword,current OpenAlex response
doi:10.1029/jb094ib12p17917,The <sup>40</sup>Ar/<sup>39</sup>Ar thermochronometry for slowly cooled samples having a distribution of diffusion domain sizes,Oscar M. Lovera; Frank M. Richter; T. Mark Harrison,1989,10.1029/jb094ib12p17917,,https://doi.org/10.1029/jb094ib12p17917,adjacent_method,keyword,diffusion,Q22,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion;sampl; routes=keyword,current OpenAlex response
doi:10.22323/1.042.0251,The lattice gluon propagator in stochastic perturbation theory,Arwed Schiller; Holger Perlt; Ernst-Michael Ilgenfritz,2008,10.22323/1.042.0251,,https://doi.org/10.22323/1.042.0251,identity,root,,Q02,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=lattice;stochastic; routes=root,current Crossref response
doi:10.1038/ncomms12386,Thermodynamics of freezing and melting,Ulf R. Pedersen; Lorenzo Costigliola; Nicholas P. Bailey; Thomas B. Schrøder; Jeppe C. Dyre,2016,10.1038/ncomms12386,,https://doi.org/10.1038/ncomms12386,failure,keyword,diffusion,Q12,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion;thermodynamic; routes=keyword,current OpenAlex response
doi:10.1038/s41467-020-17465-1,Topological flat bands in frustrated kagome lattice CoSn,Mingu Kang; Shiang Fang; Linda Ye; Hoi Chun Po; Jonathan Denlinger; Chris Jozwiak; Aaron Bostwick; Eli Rotenberg; Efthimios Kaxiras; Joseph G. Checkelsky; Riccardo Comin,2020,10.1038/s41467-020-17465-1,,https://doi.org/10.1038/s41467-020-17465-1,failure,keyword,gauge,Q12,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=lattice;topolog; routes=keyword,current OpenAlex response
doi:10.1038/ncomms14009,Topological frustration of artificial spin ice,Jasper Drisko; Thomas Marsh; John Cumings,2017,10.1038/ncomms14009,,https://doi.org/10.1038/ncomms14009,failure,keyword,gauge,Q12,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=lattice;topolog; routes=keyword,current OpenAlex response
doi:10.1038/nphys4080,Topological states in engineered atomic lattices,Robert Drost; Teemu Ojanen; Ari Harju; Peter Liljeroth,2017,10.1038/nphys4080,,https://doi.org/10.1038/nphys4080,failure,keyword,gauge,Q12,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=lattice;topolog; routes=keyword,current OpenAlex response
title:veegan reducing mode collapse in gans using implicit variational learning,VEEGAN: Reducing Mode Collapse in GANs using Implicit Variational Learning,Akash Srivastava; Lazar Valkov; Chris Russell; Michael U. Gutmann; Charles Sutton,2017,,,https://www.research.ed.ac.uk/en/publications/f36b467b-c2f1-4f7b-9f87-be9f6c609846,failure,keyword,failure,Q23,1,-6,exclude,score=-6; phrase_hits=1; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1107/s160057671500254x,"Versatile sample environments and automation for biological solution X-ray scattering experiments at the P12 beamline (PETRA III, DESY)",Clément Blanchet; Alessandro Spilotros; F. Schwemmer; Melissa A. Graewert; Alexey Kikhney; Cy M. Jeffries; Daniel Franke; Daniel Mark; Roland Zengerle; F. Cipriani; Stefan Fiedler; Manfred Roessle; Dmitri I. Svergun,2015,10.1107/s160057671500254x,,https://doi.org/10.1107/s160057671500254x,adjacent_method,keyword,flow,Q19,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=flow;sampl; routes=keyword,current OpenAlex response
doi:10.21105/joss.05021,flowMC: Normalizing flow enhanced sampling package forprobabilistic inference in JAX,Kaze W. K. Wong; Marylou Gabrié; Daniel Foreman-Mackey,2023,10.21105/joss.05021,,https://doi.org/10.21105/joss.05021,adjacent_method,keyword,flow,Q18,1,-6,exclude,score=-6; phrase_hits=0; strong_domain=; root_methods=; domain=flow;sampl; routes=keyword,current OpenAlex response
doi:10.1007/s11263-010-0390-2,A Database and Evaluation Methodology for Optical Flow,Simon Baker; Daniel Scharstein; John Lewis; Stefan Roth; Michael J. Black; Richard Szeliski,2010,10.1007/s11263-010-0390-2,,https://doi.org/10.1007/s11263-010-0390-2,adjacent_method,keyword,flow,Q18;Q19;Q21,3,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=flow; routes=keyword,current OpenAlex response
doi:10.1609/aaai.v31i1.10735,Deep Spatio-Temporal Residual Networks for Citywide Crowd Flows Prediction,Junbo Zhang; Yu Zheng; Dekang Qi,2017,10.1609/aaai.v31i1.10735,,https://doi.org/10.1609/aaai.v31i1.10735,adjacent_method,keyword,flow,Q18;Q21,2,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=flow; routes=keyword,current OpenAlex response
doi:10.1109/5.726791,Gradient-based learning applied to document recognition,Yann LeCun; Léon Bottou; Yoshua Bengio; Patrick Haffner,1998,10.1109/5.726791,,https://doi.org/10.1109/5.726791,failure;mechanism,keyword,,Q14;Q23,2,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=field; routes=keyword,current OpenAlex response
doi:10.1609/aaai.v36i3.20162,Low-Light Image Enhancement with Normalizing Flow,Yufei Wang; Renjie Wan; Wenhan Yang; Haoliang Li; Lap‐Pui Chau; Alex C. Kot,2022,10.1609/aaai.v36i3.20162,,https://doi.org/10.1609/aaai.v36i3.20162,adjacent_method,keyword,flow,Q18;Q19,2,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=flow; routes=keyword,current OpenAlex response
doi:10.1146/annurev-fluid-010816-060042,Model Reduction for Flow Analysis and Control,Clarence W. Rowley; Scott T. M. Dawson,2016,10.1146/annurev-fluid-010816-060042,,https://doi.org/10.1146/annurev-fluid-010816-060042,adjacent_method,keyword,flow,Q19;Q21,2,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=flow; routes=keyword,current OpenAlex response
doi:10.1038/nbt.2931,Normalization of RNA-seq data using factor analysis of control genes or samples,Davide Risso; John Ngai; Terence P. Speed; Sandrine Dudoit,2014,10.1038/nbt.2931,,https://doi.org/10.1038/nbt.2931,adjacent_method,keyword,,Q18;Q19,2,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1038/nbt.3935,"Shotgun metagenomics, from sampling to analysis",Christopher Quince; Alan W. Walker; Jared T. Simpson; Nicholas J. Loman; Nicola Segata,2017,10.1038/nbt.3935,,https://doi.org/10.1038/nbt.3935,adjacent_method,keyword,,Q18;Q21,2,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1002/alt.3810081002,A CPR sampler of ADR clauses,,1990,10.1002/alt.3810081002,,https://doi.org/10.1002/alt.3810081002,evaluation,evaluation,,Q34,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=evaluation,current Crossref response
doi:10.17758/eap.u0317210,"A Low Cost Tube-Type Passive Sampler for Ambient BTEX Monitoring in Urban Settings, Thailand",,2017,10.17758/eap.u0317210,,https://doi.org/10.17758/eap.u0317210,evaluation,evaluation,,Q34,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=evaluation,current Crossref response
doi:10.1021/acsestwater.5c00281.s001,"A Low-Cost, Open-Source, 3D-Printed, Compact, In Situ Automatic Water Sampler for Environmental Surveillance",,2025,10.1021/acsestwater.5c00281.s001,,https://doi.org/10.1021/acsestwater.5c00281.s001,evaluation,evaluation,,Q34,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=evaluation,current Crossref response
doi:10.35256/ofr88,A Mechanically Simple and Low Cost Subaqueous Surface Sediment Sampler,,2003,10.35256/ofr88,,https://doi.org/10.35256/ofr88,evaluation,evaluation,,Q34,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=evaluation,current Crossref response
doi:10.1186/gb-2009-10-6-r64,A novel and universal method for microRNA RT-qPCR data normalization,Pieter Mestdagh; Pieter Van Vlierberghe; An De Weer; Daniel Muth; Frank Westermann; Frank Speleman; Jo Vandesompele,2009,10.1186/gb-2009-10-6-r64,,https://doi.org/10.1186/gb-2009-10-6-r64,adjacent_method,keyword,,Q18,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1093/plankt/24.10.1097,"A portable, low-cost, multipurpose, surface-subsurface plankton sampler",S. Nayar,2002,10.1093/plankt/24.10.1097,,https://doi.org/10.1093/plankt/24.10.1097,evaluation,evaluation,,Q34,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=evaluation,current Crossref response
doi:10.1037/met0000167,A tutorial on regularized partial correlation networks.,Sacha Epskamp; Eiko I. Fried,2018,10.1037/met0000167,,https://doi.org/10.1037/met0000167,adjacent_method,keyword,,Q20,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1007/s00422-010-0364-z,Action and behavior: a free-energy formulation,Karl Friston; Jean Daunizeau; James M. Kilner; Stefan J. Kiebel,2010,10.1007/s00422-010-0364-z,,https://doi.org/10.1007/s00422-010-0364-z,objective,keyword,,Q15,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1109/tits.2016.2643005,An Improved Fuzzy Neural Network for Traffic Speed Prediction Considering Periodic Characteristic,Jinjun Tang; Fang Liu; Yajie Zou; Weibin Zhang; Yinhai Wang,2017,10.1109/tits.2016.2643005,,https://doi.org/10.1109/tits.2016.2643005,adjacent_method,keyword,,Q20,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1561/2200000013,An Introduction to Conditional Random Fields,Charles Sutton,2012,10.1561/2200000013,,https://doi.org/10.1561/2200000013,identity,root,,Q01,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=field; routes=root,current OpenAlex response
doi:10.1016/0370-1573(90)90099-n,"Anomalous diffusion in disordered media: Statistical mechanisms, models and physical applications",Jean‐Philippe Bouchaud; Antoine Georges,1990,10.1016/0370-1573(90)90099-n,,https://doi.org/10.1016/0370-1573(90)90099-n,adjacent_method,keyword,diffusion,Q22,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion; routes=keyword,current OpenAlex response
doi:10.1103/physreva.41.706,Autocorrelation functions for discrete random walks on disordered lattice,Donald Jacobs; Hisao Nakanishi,1990,10.1103/physreva.41.706,,https://doi.org/10.1103/physreva.41.706,evaluation,evaluation,,Q34,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=lattice; routes=evaluation,current Crossref response
doi:10.1016/s0167-9473(01)00009-3,Bayesian estimation of state-space models using the Metropolis–Hastings algorithm within Gibbs sampling,John Geweke; Hisashi Tanizaki,2001,10.1016/s0167-9473(01)00009-3,,https://doi.org/10.1016/s0167-9473(01)00009-3,correction,keyword,,Q17,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1214/ss/1009212519,"Bayesian model averaging: a tutorial (with comments by M. Clyde, David Draper and E. I. George, and a rejoinder by the authors",Jennifer A. Hoeting; David Madigan; Adrian E. Raftery; Chris Volinsky,1999,10.1214/ss/1009212519,,https://doi.org/10.1214/ss/1009212519,correction,keyword,,Q17,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1038/s41592-021-01336-8,Benchmarking atlas-level data integration in single-cell genomics,Malte D. Luecken; Maren Büttner; Kridsadakorn Chaichoompu; Anna Danese; Marta Interlandi; Martin Mueller; Daniel Strobl; Luke Zappia; Martin Dugas; Maria Colomé‐Tatché; Fabian J. Theis,2021,10.1038/s41592-021-01336-8,,https://doi.org/10.1038/s41592-021-01336-8,mechanism,keyword,scaling,Q13,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1542/peds.2014-0966,Benefits of Strict Rest After Acute Concussion: A Randomized Controlled Trial,Danny G. Thomas; Jennifer Niskala Apps; Raymond G. Hoffmann; Michael McCrea; Thomas A. Hammeke,2015,10.1542/peds.2014-0966,,https://doi.org/10.1542/peds.2014-0966,mechanism,keyword,,Q13,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1038/ncomms2630,Broadband phonon mean free path contributions to thermal conductivity measured using frequency domain thermoreflectance,Keith T. Regner; Daniel P. Sellan; Zonghui Su; Cristina H. Amon; Alan J. H. McGaughey; Jonathan A. Malen,2013,10.1038/ncomms2630,,https://doi.org/10.1038/ncomms2630,objective,keyword,,Q15,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=path; routes=keyword,current OpenAlex response
doi:10.1038/s41467-019-09982-5,CUT&amp;Tag for efficient epigenomic profiling of small samples and single cells,Hatice S Kaya-Okur; Steven J. Wu; Christine A. Codomo; Erica S. Pledger; Terri D. Bryson; Jorja G. Henikoff; Kami Ahmad; Steven Henikoff,2019,10.1038/s41467-019-09982-5,,https://doi.org/10.1038/s41467-019-09982-5,failure,keyword,,Q11,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1038/nphys4270,Classical boson sampling algorithms with superior performance to near-term experiments,Alex Neville; Chris Sparrow; Raphaël Clifford; Eric R. Johnston; Patrick M. Birchall; Ashley Montanaro; Anthony Laing,2017,10.1038/nphys4270,,https://doi.org/10.1038/nphys4270,correction,keyword,,Q17,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1145/265924.265925,Continuous profiling,Jennifer M. Anderson; Lance M. Berc; Jeffrey A. Dean; Sanjay Ghemawat; Monika Henzinger; Shun-Tak A. Leung; Richard L. Sites; Mark T. Vandevoorde; Carl A. Waldspurger; William E. Weihl,1997,10.1145/265924.265925,,https://doi.org/10.1145/265924.265925,adjacent_method,keyword,,Q19,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1016/j.tics.2016.01.007,Diffusion Decision Model: Current Issues and History,Roger Ratcliff; Philip L. Smith; Scott Brown; Gail McKoon,2016,10.1016/j.tics.2016.01.007,,https://doi.org/10.1016/j.tics.2016.01.007,adjacent_method,keyword,diffusion,Q22,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion; routes=keyword,current OpenAlex response
doi:10.1016/j.nurt.2007.05.011,Diffusion Tensor Imaging of the Brain,Andrew L. Alexander; Jee Eun Lee; Mariana Lazar; Aaron S. Field,2007,10.1016/j.nurt.2007.05.011,,https://doi.org/10.1016/j.nurt.2007.05.011,adjacent_method,keyword,diffusion,Q22,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion; routes=keyword,current OpenAlex response
doi:10.1002/1097-0266(200010/11)21:10/11<1105::aid-smj133>3.0.co;2-e,Dynamic capabilities: what are they?,Kathleen M. Eisenhardt; Jeffrey A. Martin,2000,10.1002/1097-0266(200010/11)21:10/11<1105::aid-smj133>3.0.co;2-e,,https://doi.org/10.1002/1097-0266(200010/11)21:10/11<1105::aid-smj133>3.0.co;2-e,objective,keyword,,Q15,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=path; routes=keyword,current OpenAlex response
doi:10.5267/j.ac.2018.3.001,"E-banking services impact and customer satisfaction in selected bank branches in Ibadan metropolis, Oyo state, Nigeria",Haadi Babatunde Asiyanbi; Ajibola Abdulrahamon Ishola,2018,10.5267/j.ac.2018.3.001,,https://doi.org/10.5267/j.ac.2018.3.001,correction,keyword,,Q17,1,-7,exclude,score=-7; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
